Feature Type,Feature Number,Morph Level,Key,Response Time,participant
app,1,55,right,1.494434833526611,sub1
app,1,88,right,0.3030838966369629,sub1
app,1,22,left,0.4465813636779785,sub1
app,1,99,right,0.2237303256988525,sub1
app,1,77,right,0.2345383167266845,sub1
app,1,66,right,0.556781530380249,sub1
app,1,66,right,0.2328667640686035,sub1
app,1,0,left,0.2354264259338379,sub1
app,1,99,right,0.244985818862915,sub1
app,1,11,left,0.0777981281280517,sub1
app,1,88,right,0.2466552257537841,sub1
app,1,99,right,0.2726972103118896,sub1
app,1,66,right,0.249652624130249,sub1
app,1,33,left,6.026733875274658,sub1
app,1,44,right,0.8976383209228516,sub1
app,1,33,left,0.3535237312316894,sub1
app,1,77,right,0.4226489067077636,sub1
app,1,55,right,0.561438798904419,sub1
app,1,66,right,0.271550178527832,sub1
app,1,44,right,1.829998254776001,sub1
app,1,44,right,0.2580389976501465,sub1
app,1,77,right,0.1881816387176513,sub1
app,1,66,right,0.1683647632598877,sub1
app,1,66,right,0.2347517013549804,sub1
app,1,33,left,1.3181166648864746,sub1
app,1,11,left,0.2440626621246338,sub1
app,1,22,left,0.2458765506744384,sub1
app,1,0,left,0.2315850257873535,sub1
app,1,77,right,0.234138011932373,sub1
app,1,33,left,0.8846497535705566,sub1
app,1,33,right,0.4053380489349365,sub1
app,1,88,right,0.2699990272521972,sub1
app,1,0,left,0.2563421726226806,sub1
app,1,22,left,0.2252275943756103,sub1
app,1,44,right,0.8122029304504395,sub1
app,1,88,right,0.2797231674194336,sub1
app,1,66,right,0.2236528396606445,sub1
app,1,88,right,0.4176266193389892,sub1
app,1,33,left,2.3870718479156494,sub1
app,1,88,right,0.2182579040527343,sub1
app,1,33,right,0.7396636009216309,sub1
app,1,55,right,0.264986515045166,sub1
app,1,88,right,0.2185165882110595,sub1
app,1,0,left,0.2454791069030761,sub1
app,1,0,left,0.1991868019104004,sub1
app,1,55,right,0.6187994480133057,sub1
app,1,33,left,0.3006622791290283,sub1
app,1,55,right,0.4509251117706299,sub1
app,1,22,left,0.156982421875,sub1
app,1,44,right,0.2984662055969238,sub1
app,1,22,left,0.4733071327209472,sub1
app,1,99,right,0.2191042900085449,sub1
app,1,55,right,0.2619216442108154,sub1
app,1,77,right,0.2467293739318847,sub1
app,1,11,left,0.2321507930755615,sub1
app,1,0,left,0.2661254405975342,sub1
app,1,0,left,0.2520596981048584,sub1
app,1,77,right,0.2048549652099609,sub1
app,1,77,right,0.272411584854126,sub1
app,1,55,right,0.2243039608001709,sub1
app,1,99,right,0.2583630084991455,sub1
app,1,11,left,0.3235135078430176,sub1
app,1,33,left,1.38519287109375,sub1
app,1,77,right,0.3424000740051269,sub1
app,1,99,right,0.2046267986297607,sub1
app,1,99,right,0.2874541282653808,sub1
app,1,55,right,0.2788856029510498,sub1
app,1,22,left,0.5424256324768066,sub1
app,1,11,left,0.2210841178894043,sub1
app,1,88,right,0.4947428703308105,sub1
app,1,66,right,0.4641280174255371,sub1
app,1,88,right,0.2811737060546875,sub1
app,1,88,right,0.3529980182647705,sub1
app,1,11,left,0.2553579807281494,sub1
app,1,99,right,0.2634460926055908,sub1
app,1,22,left,0.9133687019348145,sub1
app,1,44,right,1.896833419799805,sub1
app,1,22,left,0.3141202926635742,sub1
app,1,33,left,0.808610200881958,sub1
app,1,44,right,0.4043850898742676,sub1
app,1,11,left,0.2958405017852783,sub1
app,1,44,right,0.3673510551452636,sub1
app,1,77,right,0.2119014263153076,sub1
app,1,22,left,0.3589999675750732,sub1
app,1,22,left,0.2770199775695801,sub1
app,1,77,right,1.0042033195495603,sub1
app,1,11,left,0.3672666549682617,sub1
app,1,55,right,0.3875277042388916,sub1
app,1,0,left,0.2964925765991211,sub1
app,1,66,right,0.456040620803833,sub1
app,1,44,right,0.2736225128173828,sub1
app,1,66,right,0.2494816780090332,sub1
app,1,99,right,0.2178547382354736,sub1
app,1,11,left,0.2693915367126465,sub1
app,1,55,right,0.4624156951904297,sub1
app,1,0,left,0.215019941329956,sub1
app,1,99,right,0.266944408416748,sub1
app,1,44,right,0.3621511459350586,sub1
app,1,0,left,0.3121609687805176,sub1
app,1,11,left,0.2798957824707031,sub1
app,11,99,right,0.0685958862304687,sub1
app,11,55,right,0.8617343902587891,sub1
app,11,11,left,0.2712926864624023,sub1
app,11,33,left,0.8230531215667725,sub1
app,11,77,right,0.2738294601440429,sub1
app,11,33,right,0.9542510509490968,sub1
app,11,22,left,0.2251710891723632,sub1
app,11,99,right,0.2503340244293213,sub1
app,11,66,right,0.2187802791595459,sub1
app,11,99,right,0.254368782043457,sub1
app,11,44,right,0.6312716007232666,sub1
app,11,0,left,0.2567532062530517,sub1
app,11,88,right,0.2592442035675049,sub1
app,11,22,left,0.3165874481201172,sub1
app,11,44,right,0.5953857898712158,sub1
app,11,33,right,1.9842467308044436,sub1
app,11,99,right,0.2691123485565185,sub1
app,11,88,right,0.2531845569610595,sub1
app,11,44,right,0.3006789684295654,sub1
app,11,11,left,0.2448151111602783,sub1
app,11,66,right,0.2546784877777099,sub1
app,11,44,left,0.2882289886474609,sub1
app,11,11,left,0.2718417644500732,sub1
app,11,44,left,0.2958128452301025,sub1
app,11,55,right,0.4082024097442627,sub1
app,11,77,right,0.235377550125122,sub1
app,11,55,right,0.1980760097503662,sub1
app,11,66,right,0.2573757171630859,sub1
app,11,99,right,0.3215968608856201,sub1
app,11,11,left,0.2884767055511474,sub1
app,11,55,right,1.4568278789520264,sub1
app,11,22,left,0.2819867134094238,sub1
app,11,66,right,0.40248703956604,sub1
app,11,55,right,0.3812990188598633,sub1
app,11,88,right,0.3229210376739502,sub1
app,11,66,right,0.3131942749023437,sub1
app,11,88,right,0.2794094085693359,sub1
app,11,22,left,0.2658114433288574,sub1
app,11,55,left,0.5153226852416992,sub1
app,11,66,right,1.0184547901153564,sub1
app,11,66,right,0.3250753879547119,sub1
app,11,0,left,0.252021312713623,sub1
app,11,33,left,0.2369415760040283,sub1
app,11,77,right,0.2618589401245117,sub1
app,11,99,right,0.2400610446929931,sub1
app,11,11,left,0.2582457065582275,sub1
app,11,77,right,0.2357182502746582,sub1
app,11,0,left,0.2453978061676025,sub1
app,11,88,right,0.2550561428070068,sub1
app,11,88,right,0.3036513328552246,sub1
app,11,11,left,0.2461373805999755,sub1
app,11,44,left,0.3928298950195312,sub1
app,11,99,right,0.2591831684112549,sub1
app,11,44,left,0.3010833263397217,sub1
app,11,0,left,0.0756282806396484,sub1
app,11,44,left,0.3727700710296631,sub1
app,11,66,right,1.0250189304351809,sub1
app,11,22,left,0.2757437229156494,sub1
app,11,99,right,0.5329420566558838,sub1
app,11,88,right,0.2594943046569824,sub1
app,11,0,left,0.2440440654754638,sub1
app,11,22,left,0.3335733413696289,sub1
app,11,44,left,0.2680754661560058,sub1
app,11,77,right,0.2500243186950683,sub1
app,11,77,right,0.2618756294250488,sub1
app,11,88,right,0.2545480728149414,sub1
app,11,22,left,0.272078275680542,sub1
app,11,77,right,0.2873423099517822,sub1
app,11,77,right,0.2877769470214844,sub1
app,11,11,left,0.2560815811157226,sub1
app,11,33,left,0.2657258510589599,sub1
app,11,33,left,0.2824618816375732,sub1
app,11,22,left,0.2748322486877441,sub1
app,11,33,left,0.2674293518066406,sub1
app,11,88,right,0.2285325527191162,sub1
app,11,99,right,0.2388162612915039,sub1
app,11,55,right,0.4231626987457275,sub1
app,11,66,right,0.2726576328277588,sub1
app,11,22,left,0.2749004364013672,sub1
app,11,0,left,0.2829988002777099,sub1
app,11,66,right,0.2588555812835693,sub1
app,11,88,right,0.3080897331237793,sub1
app,11,0,left,0.251612901687622,sub1
app,11,55,right,0.2926032543182373,sub1
app,11,33,left,0.3166649341583252,sub1
app,11,22,left,0.2268855571746826,sub1
app,11,77,right,0.2939519882202148,sub1
app,11,11,left,0.276674747467041,sub1
app,11,33,left,0.3737063407897949,sub1
app,11,55,right,0.4735903739929199,sub1
app,11,99,right,0.4268150329589844,sub1
app,11,33,left,0.2377772331237793,sub1
app,11,77,right,0.2804522514343261,sub1
app,11,0,left,0.2729959487915039,sub1
app,11,55,right,0.8098406791687012,sub1
app,11,44,right,0.3724675178527832,sub1
app,11,0,left,0.3213984966278076,sub1
app,11,11,left,0.2964427471160888,sub1
app,11,0,left,0.2726607322692871,sub1
app,11,11,left,0.3531985282897949,sub1
sha,1,11,left,0.6717193126678467,sub1
sha,1,44,left,2.105146646499634,sub1
sha,1,66,right,0.8496134281158447,sub1
sha,1,22,left,0.3134765625,sub1
sha,1,22,left,0.3458547592163086,sub1
sha,1,66,right,0.3112778663635254,sub1
sha,1,33,left,0.4768717288970947,sub1
sha,1,22,left,0.3664374351501465,sub1
sha,1,88,right,0.2981634140014648,sub1
sha,1,44,right,1.2111914157867432,sub1
sha,1,11,left,0.5507111549377441,sub1
sha,1,77,right,0.2830855846405029,sub1
sha,1,33,left,0.3408010005950928,sub1
sha,1,11,left,0.2972652912139892,sub1
sha,1,22,left,0.2738754749298095,sub1
sha,1,11,left,0.2668888568878174,sub1
sha,1,0,left,0.2597873210906982,sub1
sha,1,33,left,0.3245830535888672,sub1
sha,1,33,left,0.4262409210205078,sub1
sha,1,88,right,0.3657615184783935,sub1
sha,1,44,right,0.4902718067169189,sub1
sha,1,55,right,0.4343738555908203,sub1
sha,1,44,right,0.5889356136322021,sub1
sha,1,55,right,1.1453936100006104,sub1
sha,1,88,right,0.3435721397399902,sub1
sha,1,55,right,0.358051061630249,sub1
sha,1,22,left,0.4910812377929687,sub1
sha,1,55,left,0.899285078048706,sub1
sha,1,99,right,0.4587833881378174,sub1
sha,1,22,left,0.6752729415893555,sub1
sha,1,99,right,0.2925233840942383,sub1
sha,1,66,right,0.6277763843536377,sub1
sha,1,88,right,0.3833394050598144,sub1
sha,1,22,left,0.2500147819519043,sub1
sha,1,99,right,0.2671937942504883,sub1
sha,1,55,left,3.171055316925049,sub1
sha,1,99,right,0.3073151111602783,sub1
sha,1,88,right,0.2263762950897216,sub1
sha,1,55,right,0.3473157882690429,sub1
sha,1,55,right,0.5786311626434326,sub1
sha,1,66,right,0.4396469593048095,sub1
sha,1,11,left,0.2897205352783203,sub1
sha,1,0,left,0.2086768150329589,sub1
sha,1,33,left,0.284076452255249,sub1
sha,1,22,left,0.2614533901214599,sub1
sha,1,22,left,0.2788980007171631,sub1
sha,1,44,left,0.3828787803649902,sub1
sha,1,77,right,0.521759033203125,sub1
sha,1,99,right,0.338099718093872,sub1
sha,1,99,right,0.3814756870269775,sub1
sha,1,0,left,0.2748160362243652,sub1
sha,1,88,right,0.3393988609313965,sub1
sha,1,0,left,0.6902360916137695,sub1
sha,1,88,right,0.314084529876709,sub1
sha,1,0,left,0.2889838218688965,sub1
sha,1,0,left,0.3207371234893799,sub1
sha,1,77,right,0.3031396865844726,sub1
sha,1,44,left,2.6857264041900635,sub1
sha,1,66,right,0.5112030506134033,sub1
sha,1,44,left,0.3112185001373291,sub1
sha,1,88,right,0.2618145942687988,sub1
sha,1,33,left,0.2880446910858154,sub1
sha,1,77,right,0.2882032394409179,sub1
sha,1,11,left,0.2222309112548828,sub1
sha,1,77,right,0.3289539813995361,sub1
sha,1,77,right,0.2707936763763428,sub1
sha,1,44,left,0.3921079635620117,sub1
sha,1,0,left,0.2756969928741455,sub1
sha,1,11,left,0.2927479743957519,sub1
sha,1,88,right,0.276111364364624,sub1
sha,1,33,left,0.2929408550262451,sub1
sha,1,77,right,0.2441048622131347,sub1
sha,1,22,left,0.2548079490661621,sub1
sha,1,88,right,0.2474617958068847,sub1
sha,1,55,left,0.3447144031524658,sub1
sha,1,99,right,0.1913473606109619,sub1
sha,1,77,right,0.3944985866546631,sub1
sha,1,11,left,0.2552344799041748,sub1
sha,1,44,left,0.2712769508361816,sub1
sha,1,55,left,0.4336295127868652,sub1
sha,1,66,left,0.4026618003845215,sub1
sha,1,33,left,0.2862708568572998,sub1
sha,1,0,left,0.2533001899719238,sub1
sha,1,66,right,0.3267903327941894,sub1
sha,1,66,right,0.3330235481262207,sub1
sha,1,99,right,0.5621170997619629,sub1
sha,1,77,right,0.3046214580535888,sub1
sha,1,11,left,0.3018417358398437,sub1
sha,1,0,left,0.6142375469207764,sub1
sha,1,55,right,1.7520530223846436,sub1
sha,1,33,left,0.2789802551269531,sub1
sha,1,33,left,0.3354315757751465,sub1
sha,1,44,left,0.3418588638305664,sub1
sha,1,77,right,0.3631680011749267,sub1
sha,1,99,right,0.327805757522583,sub1
sha,1,99,right,0.4048035144805908,sub1
sha,1,66,right,0.4094977378845215,sub1
sha,1,66,right,0.4209048748016357,sub1
sha,1,0,left,0.351865291595459,sub1
sha,1,11,left,0.2931947708129883,sub1
sha,11,44,left,1.2443232536315918,sub1
sha,11,66,right,0.3266279697418213,sub1
sha,11,99,right,0.2618722915649414,sub1
sha,11,99,right,0.2379267215728759,sub1
sha,11,0,left,0.2553281784057617,sub1
sha,11,66,right,0.5529811382293701,sub1
sha,11,77,right,0.3171005249023437,sub1
sha,11,33,left,1.0273942947387695,sub1
sha,11,22,left,0.3337740898132324,sub1
sha,11,77,right,0.2768943309783935,sub1
sha,11,77,right,0.7729387283325195,sub1
sha,11,11,left,0.2653713226318359,sub1
sha,11,11,left,0.2496271133422851,sub1
sha,11,55,left,1.0919528007507324,sub1
sha,11,44,right,0.4684393405914306,sub1
sha,11,88,right,0.4366440773010254,sub1
sha,11,0,left,0.2232930660247802,sub1
sha,11,88,right,0.3299453258514404,sub1
sha,11,44,left,1.3749983310699463,sub1
sha,11,44,left,0.364565372467041,sub1
sha,11,66,right,0.3293704986572265,sub1
sha,11,11,left,0.2558379173278808,sub1
sha,11,22,left,0.3280415534973144,sub1
sha,11,66,right,0.3988046646118164,sub1
sha,11,33,left,1.45025634765625,sub1
sha,11,88,right,0.2453455924987793,sub1
sha,11,55,right,0.2553372383117676,sub1
sha,11,99,right,0.2876341342926025,sub1
sha,11,11,left,0.2643845081329345,sub1
sha,11,0,left,0.2654459476470947,sub1
sha,11,88,right,0.2349677085876464,sub1
sha,11,55,right,1.2286272048950195,sub1
sha,11,33,left,1.1114072799682615,sub1
sha,11,66,right,0.4378502368927002,sub1
sha,11,55,right,0.8720097541809082,sub1
sha,11,66,right,0.4094057083129883,sub1
sha,11,55,right,0.3956646919250488,sub1
sha,11,77,right,0.4081857204437256,sub1
sha,11,88,right,0.3319020271301269,sub1
sha,11,0,left,0.2581956386566162,sub1
sha,11,22,left,0.2668325901031494,sub1
sha,11,0,left,0.2757971286773681,sub1
sha,11,99,right,0.2927777767181396,sub1
sha,11,33,left,0.308396577835083,sub1
sha,11,44,left,0.5552935600280762,sub1
sha,11,55,left,0.6390485763549805,sub1
sha,11,0,left,0.2497360706329345,sub1
sha,11,77,right,0.3878419399261474,sub1
sha,11,33,left,0.3345403671264648,sub1
sha,11,66,left,0.8130910396575928,sub1
sha,11,44,left,0.4001140594482422,sub1
sha,11,33,left,0.4194529056549072,sub1
sha,11,55,left,0.3575809001922607,sub1
sha,11,88,right,0.2424304485321045,sub1
sha,11,88,right,0.2609965801239013,sub1
sha,11,22,left,0.2856547832489013,sub1
sha,11,11,left,0.2842752933502197,sub1
sha,11,22,left,0.2912776470184326,sub1
sha,11,11,left,0.2931275367736816,sub1
sha,11,22,left,0.2597849369049072,sub1
sha,11,99,right,0.2763369083404541,sub1
sha,11,77,right,0.293032169342041,sub1
sha,11,0,left,0.2439420223236084,sub1
sha,11,55,left,1.3827717304229736,sub1
sha,11,77,right,0.4744892120361328,sub1
sha,11,55,right,0.2844467163085937,sub1
sha,11,33,left,0.2265384197235107,sub1
sha,11,11,left,0.3094067573547363,sub1
sha,11,77,right,0.3492372035980224,sub1
sha,11,22,left,0.2504544258117676,sub1
sha,11,66,left,0.2829780578613281,sub1
sha,11,88,right,0.3709940910339355,sub1
sha,11,11,left,0.2239725589752197,sub1
sha,11,77,right,0.2573850154876709,sub1
sha,11,33,left,0.2907700538635254,sub1
sha,11,88,right,0.2817833423614502,sub1
sha,11,33,left,0.3232412338256836,sub1
sha,11,0,left,0.2161047458648681,sub1
sha,11,99,right,0.2260560989379882,sub1
sha,11,88,right,0.2048633098602295,sub1
sha,11,33,left,0.7362453937530518,sub1
sha,11,11,left,0.2704164981842041,sub1
sha,11,99,right,0.2864673137664795,sub1
sha,11,0,left,0.2456569671630859,sub1
sha,11,44,left,1.207486629486084,sub1
sha,11,99,right,1.122175693511963,sub1
sha,11,0,left,0.288982629776001,sub1
sha,11,99,right,0.2898528575897217,sub1
sha,11,44,right,0.4974403381347656,sub1
sha,11,99,right,0.0898458957672119,sub1
sha,11,66,left,0.353039026260376,sub1
sha,11,11,left,0.2628755569458008,sub1
sha,11,44,left,0.2959129810333252,sub1
sha,11,55,left,0.4703750610351562,sub1
sha,11,44,left,0.3592281341552734,sub1
sha,11,22,left,0.3314344882965088,sub1
sha,11,22,left,0.2830390930175781,sub1
sha,11,22,left,0.3142681121826172,sub1
sha,11,77,right,0.2732844352722168,sub1
sha,11,66,right,0.2808477878570556,sub1
app,1,11,left,1.2088472843170166,sub2
app,1,66,right,0.24349045753479,sub2
app,1,88,right,0.5027768611907959,sub2
app,1,99,right,0.5248942375183105,sub2
app,1,44,left,1.6181471347808838,sub2
app,1,33,left,0.566497802734375,sub2
app,1,77,right,0.6758968830108643,sub2
app,1,77,right,0.6372344493865967,sub2
app,1,66,right,0.6788842678070068,sub2
app,1,22,left,0.5982208251953125,sub2
app,1,22,left,0.6177659034729004,sub2
app,1,33,left,0.6300303936004639,sub2
app,1,99,right,0.6402580738067627,sub2
app,1,55,right,0.6109826564788818,sub2
app,1,99,right,0.5558872222900391,sub2
app,1,0,left,0.5715405941009521,sub2
app,1,11,left,0.520068883895874,sub2
app,1,0,left,0.6141273975372314,sub2
app,1,77,right,0.5389580726623535,sub2
app,1,22,left,0.5930464267730713,sub2
app,1,0,left,0.6277968883514404,sub2
app,1,88,right,0.5101516246795654,sub2
app,1,11,left,0.4944589138031006,sub2
app,1,33,left,0.710974931716919,sub2
app,1,99,right,0.557910680770874,sub2
app,1,11,left,0.6665573120117188,sub2
app,1,99,right,0.6269946098327637,sub2
app,1,44,left,4.101584196090698,sub2
app,1,55,right,0.8544549942016602,sub2
app,1,22,left,0.7384364604949951,sub2
app,1,55,right,0.6483597755432129,sub2
app,1,11,left,0.5299229621887207,sub2
app,1,88,right,0.5436418056488037,sub2
app,1,77,right,0.6464018821716309,sub2
app,1,88,right,0.5843260288238525,sub2
app,1,0,left,0.5077273845672607,sub2
app,1,44,left,0.987600564956665,sub2
app,1,22,left,0.5673537254333496,sub2
app,1,44,left,1.0191874504089355,sub2
app,1,99,right,0.5038468837738037,sub2
app,1,0,left,0.7192597389221191,sub2
app,1,66,right,0.6372523307800293,sub2
app,1,44,left,1.8077523708343504,sub2
app,1,99,right,0.5313794612884521,sub2
app,1,11,left,0.6180665493011475,sub2
app,1,88,right,0.6704580783843994,sub2
app,1,66,right,0.6701183319091797,sub2
app,1,88,right,0.5741424560546875,sub2
app,1,77,right,0.5795328617095947,sub2
app,1,66,right,0.648273229598999,sub2
app,1,55,right,0.7387137413024902,sub2
app,1,33,left,0.6079037189483643,sub2
app,1,0,left,0.5073978900909424,sub2
app,1,0,left,0.5870606899261475,sub2
app,1,77,right,1.4480350017547607,sub2
app,1,0,left,0.4826357364654541,sub2
app,1,99,right,0.6194252967834473,sub2
app,1,22,left,0.6120767593383789,sub2
app,1,88,right,0.5455822944641113,sub2
app,1,22,left,0.6472752094268799,sub2
app,1,66,right,0.5137767791748047,sub2
app,1,33,left,0.6008200645446777,sub2
app,1,11,left,0.5877060890197754,sub2
app,1,77,right,0.4554862976074219,sub2
app,1,77,right,0.5989251136779785,sub2
app,1,22,left,0.5062670707702637,sub2
app,1,33,left,0.4990639686584472,sub2
app,1,11,left,0.5790300369262695,sub2
app,1,33,left,0.5921461582183838,sub2
app,1,44,left,0.7631559371948242,sub2
app,1,55,left,0.8491697311401367,sub2
app,1,11,left,0.5532662868499756,sub2
app,1,55,right,0.847301721572876,sub2
app,1,66,right,0.5697875022888184,sub2
app,1,99,right,0.5751254558563232,sub2
app,1,88,right,0.5241312980651855,sub2
app,1,0,left,0.497753381729126,sub2
app,1,33,left,0.5069706439971924,sub2
app,1,55,left,2.8335931301116943,sub2
app,1,22,left,0.5094060897827148,sub2
app,1,66,right,0.5323331356048584,sub2
app,1,55,right,0.3462033271789551,sub2
app,1,33,left,0.5126094818115234,sub2
app,1,88,right,0.5115025043487549,sub2
app,1,44,left,0.9988558292388916,sub2
app,1,33,left,0.4593250751495361,sub2
app,1,77,right,0.5072624683380127,sub2
app,1,66,right,0.4989569187164306,sub2
app,1,99,right,0.5225186347961426,sub2
app,1,44,left,2.360797882080078,sub2
app,1,55,right,0.6550440788269043,sub2
app,1,66,right,1.4662377834320068,sub2
app,1,44,left,0.7867331504821777,sub2
app,1,77,right,0.7268378734588623,sub2
app,1,0,left,0.5415270328521729,sub2
app,1,22,left,0.8198385238647461,sub2
app,1,88,right,0.5176486968994141,sub2
app,1,11,left,1.1871798038482666,sub2
app,1,44,left,0.9121136665344238,sub2
app,1,55,right,1.6320524215698242,sub2
app,11,44,left,1.076970100402832,sub2
app,11,88,right,2.036811590194702,sub2
app,11,0,left,0.8483424186706543,sub2
app,11,77,right,0.8417315483093262,sub2
app,11,99,right,0.7090404033660889,sub2
app,11,11,left,0.4681413173675537,sub2
app,11,22,left,0.5246870517730713,sub2
app,11,88,right,0.5383791923522949,sub2
app,11,44,right,0.7293655872344971,sub2
app,11,22,left,1.1115694046020508,sub2
app,11,55,right,1.2797043323516846,sub2
app,11,44,right,1.0394794940948486,sub2
app,11,66,right,0.8197147846221924,sub2
app,11,77,right,0.6532797813415527,sub2
app,11,0,left,0.559370756149292,sub2
app,11,99,right,0.6208257675170898,sub2
app,11,11,left,1.1999258995056152,sub2
app,11,55,right,0.7548129558563232,sub2
app,11,55,right,0.5922317504882812,sub2
app,11,44,left,2.68567967414856,sub2
app,11,88,right,0.6540780067443848,sub2
app,11,88,right,0.463611364364624,sub2
app,11,0,left,0.448167085647583,sub2
app,11,77,right,0.5048973560333252,sub2
app,11,11,left,0.5220615863800049,sub2
app,11,77,right,0.5118658542633057,sub2
app,11,77,right,0.5426805019378662,sub2
app,11,55,right,0.5888874530792236,sub2
app,11,22,left,0.2805433273315429,sub2
app,11,55,right,0.5860245227813721,sub2
app,11,22,left,0.5163378715515137,sub2
app,11,11,left,0.4916555881500244,sub2
