thisRow.t,notes,Feature Type,Feature Number,Morph Level,Key,Response Time,participant,session,date,expName,psychopyVersion,frameRate,
,,app,1,88,right,0.27040886878967285,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,99,right,0.24807190895080566,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,22,left,0.26535940170288086,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,55,right,0.26592397689819336,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,66,right,0.23258757591247559,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,33,left,0.3526630401611328,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,88,right,0.18636751174926758,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,66,right,0.19772553443908691,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,22,left,0.2488093376159668,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,77,right,0.34526968002319336,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,33,left,0.2565348148345947,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,11,left,0.26470184326171875,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,77,right,0.22504544258117676,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,77,right,0.250805139541626,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,55,right,0.4756290912628174,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,99,right,0.24365901947021484,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,77,right,0.26177406311035156,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,55,right,0.3991203308105469,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,77,right,0.22671961784362793,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,33,left,0.24558377265930176,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,11,left,0.2778959274291992,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,22,left,0.21528959274291992,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,66,right,0.17786431312561035,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,66,right,0.18082022666931152,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,22,left,0.2183079719543457,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,11,left,0.1891627311706543,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,0,left,0.41538286209106445,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,44,right,0.2361609935760498,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,33,left,0.2606191635131836,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,22,left,0.24425983428955078,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,33,left,0.27036619186401367,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,44,right,0.23163247108459473,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,0,left,0.23375391960144043,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,88,right,0.1553952693939209,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,22,left,0.24869871139526367,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,99,right,0.4008927345275879,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,77,right,0.2535688877105713,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,66,right,0.26938509941101074,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,77,right,0.16566920280456543,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,77,right,0.1535942554473877,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,44,left,2.0073182582855225,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,44,left,0.9239425659179688,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,99,right,0.22579431533813477,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,11,left,0.26839423179626465,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,66,right,0.1807246208190918,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,88,right,0.22472119331359863,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,0,left,0.1956181526184082,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,55,right,0.5102412700653076,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,99,right,0.2132875919342041,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,22,left,0.19310402870178223,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,44,right,0.5092363357543945,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,11,left,0.2680783271789551,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,11,left,0.20483756065368652,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,33,left,0.23961091041564941,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,0,left,0.16837096214294434,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,11,left,0.20539426803588867,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,66,right,0.28880786895751953,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,0,left,0.26525020599365234,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,66,right,0.16261005401611328,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,0,left,0.45492124557495117,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,0,left,0.20043063163757324,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,55,right,0.5473313331604004,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,66,right,0.48911213874816895,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,44,right,1.449225664138794,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,99,right,0.12273287773132324,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,55,right,0.15282535552978516,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,99,right,0.19034123420715332,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,88,right,0.21837973594665527,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,88,right,0.21193718910217285,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,88,right,0.14340591430664062,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,77,right,0.18087530136108398,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,44,right,0.25648927688598633,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,99,right,0.22650408744812012,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,77,right,0.19620513916015625,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,33,left,0.22249293327331543,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,44,left,0.25769948959350586,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,33,left,0.48128724098205566,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,55,right,0.9394514560699463,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,33,left,0.6657257080078125,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,11,left,0.19423723220825195,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,66,right,0.37433362007141113,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,22,left,0.34679150581359863,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,88,right,0.23975610733032227,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,0,left,0.20909810066223145,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,22,left,0.9884042739868164,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,44,right,0.2729785442352295,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,99,right,0.24919342994689941,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,44,right,0.25108909606933594,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,11,left,0.2436065673828125,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,88,right,0.21503782272338867,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,99,right,0.24845671653747559,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,55,right,0.23541808128356934,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,22,left,0.5647180080413818,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,33,left,0.2503960132598877,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,55,right,0.3710653781890869,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,11,left,0.5504815578460693,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,0,left,0.2292468547821045,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,55,right,0.3583521842956543,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,0,left,0.24367141723632812,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,1,88,right,0.8296589851379395,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,66,right,0.07410502433776855,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,77,right,1.146409511566162,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,66,right,0.20827865600585938,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,66,right,0.2835829257965088,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,11,left,0.23605823516845703,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,11,left,0.21186590194702148,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,77,right,0.20012164115905762,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,55,right,0.3151865005493164,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,22,left,0.25015711784362793,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,55,right,0.23482298851013184,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,44,right,0.6358523368835449,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,11,left,0.22306370735168457,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,44,right,1.2738871574401855,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,66,right,0.19428539276123047,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,99,right,0.26164865493774414,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,22,left,0.2552034854888916,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,55,right,0.33553171157836914,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,44,right,0.26265954971313477,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,66,right,0.4865570068359375,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,88,right,0.20507311820983887,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,0,left,0.19381427764892578,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,88,right,0.23738312721252441,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,33,left,0.40717172622680664,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,55,right,0.4817056655883789,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,44,right,0.28205156326293945,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,55,right,0.20243072509765625,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,11,left,0.19795989990234375,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,22,left,0.25742530822753906,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,33,left,0.3623971939086914,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,88,right,0.08680462837219238,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,88,right,0.34218621253967285,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,99,right,0.23546600341796875,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,11,left,0.25455808639526367,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,0,left,0.29454922676086426,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,88,right,0.2309887409210205,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,33,left,0.601137638092041,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,44,left,2.0995166301727295,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,33,left,0.35597777366638184,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,11,left,0.21655654907226562,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,44,left,1.1385879516601562,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,33,left,0.3943965435028076,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,66,right,0.2292768955230713,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,0,left,0.20734548568725586,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,44,left,0.6994686126708984,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,99,right,0.17065930366516113,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,99,right,0.1908268928527832,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,33,left,0.4817500114440918,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,0,left,0.22717618942260742,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,66,right,0.25264477729797363,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,22,left,0.5812187194824219,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,88,right,0.2350456714630127,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,66,right,0.22652220726013184,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,0,left,0.2546815872192383,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,44,right,0.7915277481079102,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,22,left,0.28345823287963867,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,55,right,0.27518486976623535,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,99,right,0.30713367462158203,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,66,right,0.26661086082458496,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,77,right,0.24234724044799805,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,0,left,0.2694988250732422,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,77,right,0.24326539039611816,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,33,left,0.5102567672729492,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,99,right,0.27733540534973145,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,33,left,0.2695174217224121,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,99,right,0.2536282539367676,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,55,right,0.7421693801879883,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,77,right,0.22129297256469727,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,55,right,0.23934483528137207,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,99,right,0.272946834564209,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,88,right,0.2732658386230469,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,22,left,0.2581822872161865,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,77,right,0.25915980339050293,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,77,right,0.25110602378845215,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,77,right,0.20473384857177734,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,44,right,2.9922783374786377,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,11,left,0.11786484718322754,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,0,left,0.13209056854248047,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,22,left,0.17901134490966797,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,99,right,0.26300597190856934,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,44,right,1.287834644317627,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,88,right,0.37610459327697754,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,88,right,0.24537396430969238,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,66,right,0.22998881340026855,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,0,left,0.264101505279541,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,22,left,0.24137187004089355,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,55,right,0.35387206077575684,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,22,left,0.3052937984466553,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,99,right,0.26285791397094727,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,0,left,0.2725400924682617,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,22,left,0.2890772819519043,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,11,left,0.27979302406311035,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,77,right,0.264758825302124,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,11,left,0.28978848457336426,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,11,left,0.28916358947753906,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,33,left,0.3689563274383545,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,33,left,0.26842212677001953,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,0,left,0.26044678688049316,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,77,right,0.3188352584838867,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
,,app,11,55,right,0.32439327239990234,sub4,001,2025-04-19_01h56.39.427,task1,2021.2.3,None,
